Time,J2000 X,J2000 Y,J2000  Z, J2000 XD, J2000 YD, J2000 ZD, J2000 AX, J2000 AY, J2000 AZ, x_ecef, y_ecef, z_ecef, xd_ecef, yd_ecef, zd_ecef
04/22/12 18:38:20,17457246.15,1511060.484,20312072.84,1047.502701,3513.173292,-1128.198429,-0.360397,-0.031191,-0.419415,-10207321.27,-14212093.96,20333372.26,946.247031,-2339.769214,-1126.979383
04/22/12 18:45:50,17891831.62,3087732.1,19762303.52,883.348496,3491.820437,-1314.332697,-0.368927,-0.063665,-0.407574,-9800251.484,-15255968.18,19784106.6,862.927256,-2297.588352,-1313.313978
04/22/12 18:53:20,18251734.82,4651517.117,19130027.76,715.694808,3455.924325,-1494.772136,-0.375947,-0.095808,-0.394113,-9430626.745,-16278060.34,19152243.43,780.0068,-2242.989981,-1493.957762
04/22/12 19:00:50,18535534.62,6195908.615,18417970.42,545.225889,3405.660815,-1668.80031,-0.381436,-0.1275,-0.37909,-9098022.782,-17272830.77,18440505.96,698.569277,-2176.205686,-1668.193466
04/22/12 19:08:20,18742119.63,7714490.869,17629172.73,372.633854,3341.25917,-1835.727801,-0.385381,-0.158625,-0.362566,-8801533.007,-18234867.26,17651934.2,619.673075,-2097.570038,-1835.33083
04/22/12 19:15:50,18870691.26,9200963.121,16766979.71,198.61639,3263.000906,-1994.894222,-0.38777,-0.189066,-0.344608,-8539782.06,-19158930.81,16789872.31,544.341645,-2007.517591,-1994.708617
04/22/12 19:23:20,18920765.71,10649162.82,15835026.67,23.874497,3171.218539,-2145.670122,-0.3886,-0.218714,-0.325287,-8310943.652,-20039999.73,15857955.09,473.554146,-1906.579054,-2145.696529
04/22/12 19:30:50,18892174.96,12053088.28,14837224.85,-150.88975,3066.294266,-2287.458818,-0.38787,-0.247457,-0.304677,-8112762.521,-20873311.96,14860093.71,408.236512,-1795.376665,-2287.697029
04/22/12 19:38:20,18785066.74,13406920.71,13777746.32,-324.97541,2948.658545,-2419.698126,-0.385585,-0.275192,-0.282858,-7942580.303,-21654405.02,13800460.51,349.253009,-1674.618809,-2420.147085
04/22/12 19:45:50,18599903.54,14705045.61,12661008.04,-497.684872,2818.788609,-2541.862026,-0.381756,-0.301815,-0.259912,-7797365.082,-22379153.47,12683473.12,297.39834,-1545.093934,-2542.519832
04/22/12 19:53:20,18337460.64,15942073.47,11491655.25,-668.326026,2677.206892,-2653.462241,-0.376396,-0.327228,-0.235923,-7673744.354,-23043803.45,11513777.82,253.39036,-1407.663802,-2654.326157
04/22/12 20:00:50,17998823.08,17112859.74,10274544.13,-836.214425,2524.479378,-2754.049744,-0.369525,-0.351336,-0.210981,-7568041.127,-23645003.98,10296232.22,217.863456,-1263.256131,-2755.116209
04/22/12 20:08:20,17585381.82,18212524.01,9014723.845,-1000.67543,2361.213865,-2843.216201,-0.361167,-0.374048,-0.185178,-7476312.835,-24179834.96,9035887.255,191.362641,-1112.856683,-2844.480838
04/22/12 20:15:50,17098828.78,19236468.49,7717417.869,-1161.046347,2188.058145,-2920.595328,-0.351352,-0.395278,-0.158609,-7394392.746,-24645831.35,7737968.558,174.338401,-957.500866,-2922.052963
04/22/12 20:23:20,16541151,20180395.51,6388004.813,-1316.678558,2005.698096,-2985.864191,-0.340112,-0.414943,-0.131371,-7317933.509,-25041003.57,6407857.242,167.142355,-798.264899,-2987.50887
04/22/12 20:30:50,15914623.84,21040324.25,5031998.62,-1466.939638,1814.855676,-3038.744427,-0.327487,-0.432965,-0.103566,-7242452.463,-25363853.8,5051070.103,170.023738,-636.256618,-3040.569436
04/22/12 20:38:20,15221803.21,21812606.5,3655028.254,-1611.215475,1616.286823,-3079.003387,-0.313519,-0.449271,-0.075294,-7163378.34,-25613388.11,3673239.291,183.126767,-472.605982,-3081.001276
04/22/12 20:45:50,14465516.86,22493941.44,2262816.882,-1748.912381,1410.779243,-3106.455205,-0.298256,-0.463793,-0.046663,-7076098.946,-25789124.19,2280091.487,206.48889,-308.455364,-3108.617813
04/22/12 20:53:20,13648854.71,23081389.45,861160.599,-1879.459189,1199.1501,-3120.961782,-0.28175,-0.476468,-0.017778,-6976009.435,-25891094.73,877426.614,240.039956,-144.949683,-3123.280265
04/22/12 21:00:50,12775158.22,23572384.8,-544093.272,-2002.309353,982.243576,-3122.433678,-0.264058,-0.487239,0.011251,-6858560.734,-25919846.36,-528903.878,283.602322,16.773529,-3124.898538
04/22/12 21:08:20,11848008.91,23964747.25,-1947068.26,-2116.943028,760.928321,-3110.830908,-0.245243,-0.496054,0.040313,-6719307.718,-25876434.09,-1933019.104,336.891891,175.594061,-3113.432029
04/22/12 21:15:50,10871215.79,24256692.45,-3341881.159,-2222.869138,536.094771,-3086.163628,-0.225369,-0.502869,0.069297,-6553956.703,-25762411.26,-3329031.171,399.5201,330.418865,-3088.890309
04/22/12 21:23:20,9848802.02,24446841.13,-4722664.724,-2319.627419,308.652336,-3048.492712,-0.204509,-0.507644,0.098088,-6358411.834,-25579815.14,-4711067.896,470.996844,480.191741,-3051.333708
04/22/12 21:30:50,8784990.572,24534226.97,-6083590.603,-2406.790437,79.526455,-2997.930198,-0.182737,-0.510346,0.126574,-6128819.943,-25331148.25,-6073295.75,550.734334,623.902767,-3000.873756
04/22/12 21:38:20,7684188.993,24518303.13,-7418892.43,-2483.965571,-150.344489,-2934.639593,-0.160132,-0.510951,0.154638,-5861613.468,-25019355.43,-7409942.974,638.051858,760.59741,-2937.673498
04/22/12 21:45:50,6550973.315,24398947.35,-8722889.035,-2550.796948,-380.012389,-2858.836035,-0.136779,-0.509441,0.182168,-5553551.034,-24647796.98,-8715322.803,732.18144,889.385214,-2861.947654
04/22/12 21:53:20,5390071.093,24176465.59,-9990007.675,-2606.967321,-608.522777,-2770.786284,-0.112765,-0.505806,0.209047,-5201755.284,-24220217.9,-9983856.727,832.274341,1009.448011,-2773.962614
04/22/12 22:00:50,4206343.608,23851594.08,-11214807.24,-2652.199886,-834.918317,-2670.808544,-0.088182,-0.500042,0.235162,-4803747.606,-23740713.69,-11210097.71,937.408383,1120.047554,-2674.036259
04/22/12 22:08:20,3004767.28,23425499.84,-12392001.3,-2686.26001,-1058.242441,-2559.272084,-0.063126,-0.492157,0.2604,-4357479.394,-23213692.76,-12388753.26,1046.596027,1220.532506,-2562.537588
04/22/12 22:15:50,1790414.316,22899779.45,-13516481.02,-2708.956867,-1277.5431,-2436.596667,-0.037695,-0.482163,0.28465,-3861359.499,-22643835.85,-13514708.37,1158.793172,1310.34471,-2439.886149
04/22/12 22:23:20,568432.648,22276456.18,-14583337.64,-2720.144962,-1491.876645,-2303.251752,-0.011993,-0.470085,0.307802,-3314277.592,-22036052.88,-14583048.03,1272.908584,1389.024669,-2306.551238
04/22/12 22:30:50,-655974.781,21557975.31,-15587884.65,-2719.725531,-1700.311807,-2159.755469,0.013876,-0.455954,0.32975,-2715623.134,-21395437.45,-15589079.43,1387.813901,1456.216168,-2163.050882
04/22/12 22:38:20,-1877571.338,20747197.64,-16525679.45,-2707.647789,-1901.933781,-2006.673356,0.039804,-0.439812,0.350389,-2065299.745,-20727219.53,-16528353.61,1502.354134,1511.669986,-2009.95057
04/22/12 22:45:50,-3091108.537,19847391.14,-17392544.29,-2683.910023,-2095.84838,-1844.61683,0.06568,-0.421709,0.36962,-1363734.743,-20036716.6,-17396686.45,1615.358561,1555.246634,-1847.861734
04/22/12 22:53:20,-4291348.341,18862220.75,-18184586.56,-2648.560499,-2281.186259,-1674.241411,0.091393,-0.401704,0.387346,-611883.714,-19329283.9,-18190179.02,1725.651933,1586.918085,-1677.439966
04/22/12 23:00:50,-5473085.809,17795736.22,-18898218.16,-2601.69817,-2457.107169,-1496.24466,0.116829,-0.379868,0.403477,188770.011,-18610264.04,-18905236.94,1832.06589,1606.768442,-1499.382963
04/22/12 23:08:20,-6631172.035,16652358.06,-19530173.96,-2543.473169,-2622.804237,-1311.363852,0.141874,-0.356279,0.417928,1036221.047,-17884936.64,-19538588.83,1933.450467,1614.993539,-1314.428196
04/22/12 23:15:50,-7760537.238,15436861.57,-20077529.01,-2474.087063,-2777.508222,-1120.373361,0.166415,-0.331025,0.430619,1927952.824,-17158468.28,-20087303.67,2028.685598,1611.899429,-1123.350298
04/22/12 23:23:20,-8856213.92,14154358.96,-20537714.66,-2393.792857,-2920.491742,-924.081766,0.190336,-0.304205,0.441477,2860953.603,-16435863.5,-20548806.81,2116.692484,1597.89977,-926.958169
04/22/12 23:30:50,-9913359.967,12810279.53,-20908533.23,-2302.894729,-3051.073419,-723.328682,0.213524,-0.275924,0.450438,3831737.56,-15721917.18,-20920894.75,2196.444714,1573.512112,-726.091805
04/22/12 23:38:20,-10927281.56,11410348.13,-21188171.21,-2201.747479,-3168.621924,-518.98131,0.235869,-0.2463,0.457443,4836370.804,-15021168.77,-21201748.33,2266.979025,1539.353089,-521.618852
04/22/12 23:45:50,-11893455.77,9960561.672,-21375210.83,-2090.75569,-3272.559882,-311.93073,0.25726,-0.215454,0.462444,5870502.115,-14337859.05,-21389944.37,2327.405563,1496.13255,-314.430891
04/22/12 23:53:20,-12807552.75,8467164.077,-21468639.96,-1970.372575,-3362.367589,-103.087937,0.277591,-0.183521,0.465402,6929398.18,-13675889.66,-21484465.54,2376.917546,1444.646682,-105.439482
04/23/12 00:00:50,-13665457.22,6936619.479,-21467860.1,-1841.098514,-3437.586529,106.620354,0.296758,-0.150639,0.466287,8007975.035,-13038790.88,-21484708.43,2414.801049,1385.768674,104.428045
04/23/12 00:08:20,-14463289.41,5375583.965,-21372692.48,-1703.479277,-3497.822622,316.256122,0.314664,-0.116956,0.465078,9100873.626,-12429669.32,-21390489.65,2440.439667,1320.445876,314.232996
04/23/12 00:15:50,-15197424.95,3790875.898,-21183382.16,-1558.103922,-3542.749194,524.874645,0.331215,-0.082623,0.461765,10202457.47,-11851206.08,-21202049.93,2453.326886,1249.681413,523.029924
04/23/12 00:23:20,-15864513.83,2189444.975,-20900599.9,-1405.602376,-3572.109614,731.529267,0.346322,-0.0478,0.45635,11306895.43,-11305614.31,-20920056.05,2453.068701,1174.529746,729.871401
04/23/12 00:30:50,-16461498.19,578340.187,-20525442,-1246.642707,-3585.719565,935.276299,0.359905,-0.012648,0.448845,12408205.55,-10794623.5,-20545600.7,2439.389496,1096.084303,933.81292
04/23/12 00:38:20,-16985628.86,-1035323.166,-20059427.8,-1081.928096,-3583.468926,1135.180015,0.371888,0.022664,0.439274,13500309.2,-10319464.43,-20080199.97,2412.135849,1015.46605,1133.917894
04/23/12 00:45:50,-17434480.34,-2644397.204,-19504494.98,-912.19351,-3565.323227,1330.317713,0.382205,0.057968,0.42767,14577086.72,-9880859.476,-19525788.71,2371.279064,933.811683,1329.262725
04/23/12 00:53:20,-17805964.38,-4241735.752,-18862992.56,-738.202121,-3531.324643,1519.784792,0.390798,0.093093,0.414079,15632433.85,-9479018.221,-18884713.49,2316.916404,852.261554,1518.94188
04/23/12 01:00:50,-18098341.76,-5820228.967,-18137671.62,-560.741461,-3481.592527,1702.699808,0.397617,0.127866,0.39856,16660318.45,-9113638.549,-18159723.37,2249.270972,771.947482,1702.072957
04/23/12 01:08:20,-18310232.4,-7372838.095,-17331673.71,-380.619364,-3416.323432,1878.209467,0.402621,0.162117,0.381179,17654836.83,-8783913.23,-17353958.35,2168.690236,693.980584,1877.801678
04/23/12 01:15:50,-18440623.5,-8892630.122,-16448517.13,-198.659708,-3335.790643,2045.493502,0.405779,0.195677,0.362016,18610269.14,-8488541.947,-16470935.59,2075.643206,619.439265,2045.306776
04/23/12 01:23:20,-18488875.79,-10372812.1,-15492080.99,-15.698,-3240.343186,2203.769399,0.407072,0.228377,0.341159,19521133.18,-8225748.659,-15514533.53,1970.716258,549.357519,2203.804723
04/23/12 01:30:50,-18454727.76,-11806764.92,-14466587.16,167.42317,-3130.40432,2352.296928,0.406487,0.260056,0.318707,20382236.01,-7993304.143,-14488973.84,1854.607676,484.713672,2352.554265
04/23/12 01:38:20,-18338297.79,-13188076.25,-13376580.31,349.85876,-3006.469528,2490.382422,0.404025,0.290556,0.294768,21188722.88,-7788553.469,-13398801.41,1728.120934,426.419713,2490.860714
04/23/12 01:45:50,-18140084.17,-14510572.55,-12226906.02,530.765958,-2869.103998,2617.38278,0.399697,0.319724,0.26946,21936122.81,-7608448.115,-12248862.55,1592.156821,375.311339,2618.079947
04/23/12 01:53:20,-17860963.12,-15768349.71,-11022687.19,709.30887,-2718.93963,2732.70915,0.393522,0.347416,0.242905,22620390.4,-7449582.394,-11044281.31,1447.704471,332.13883,2733.622104
04/23/12 02:00:50,-17502184.56,-16955802.37,-9769298.878,884.663177,-2556.67158,2835.830253,0.385531,0.373496,0.215236,23237943.4,-7308233.757,-9790434.362,1295.831421,297.558883,2836.954908
04/23/12 02:08:20,-17065365.88,-18067651.48,-8472341.686,1056.020721,-2383.054373,2926.275323,0.375766,0.397836,0.186591,23785695.57,-7180406.56,-8492924.374,1137.672807,272.12748,2927.606619
04/23/12 02:15:50,-16552483.68,-19098970.12,-7137613.977,1222.593967,-2198.897625,3003.636633,0.364277,0.42032,0.15711,24261084.55,-7061878.771,-7157552.197,974.419826,256.293895,3005.168561
04/23/12 02:23:20,-15965863.49,-20045207.2,-5771083.004,1383.620318,-2005.061401,3067.571589,0.351124,0.440839,0.126943,24662094.37,-6948251.117,-5790287.996,807.307604,250.3959,3069.297223
04/23/12 02:30:50,-15308167.63,-20902209.09,-4378855.213,1538.366239,-1802.451269,3117.804376,0.336376,0.4593,0.096237,24987272.4,-6834998.103,-4397241.534,637.602618,254.656226,3119.715908
04/23/12 02:38:20,-14582381.21,-21666238.95,-2967145.912,1686.131151,-1592.013077,3154.127141,0.320111,0.475618,0.065146,25235740.54,-6717520.334,-2984631.824,466.589827,269.180315,3156.215923
04/23/12 02:45:50,-13791796.54,-22333993.61,-1542248.509,1826.251073,-1374.727518,3176.400719,0.302413,0.489722,0.033822,25407200.68,-6591197.558,-1558756.345,295.55965,293.955382,3178.657304
04/23/12 02:53:20,-12939995.81,-22902617.99,-110503.522,1958.101973,-1151.604528,3184.554883,0.283376,0.501553,0.002418,25501934.16,-6451441.834,-125960.037,125.794975,328.850786,3186.96908
04/23/12 03:00:50,-12030832.5,-23369717,1321732.411,2081.102822,-923.677566,3178.588156,0.263097,0.511066,-0.028912,25520795.53,-6293750.233,1307395.719,-41.441684,373.619703,3181.14908
04/23/12 03:08:20,-11068411.32,-23733364.82,2748117.343,2194.718305,-691.997832,3158.567163,0.241681,0.518228,-0.06002,25465200.52,-6113756.515,2734963.931,-204.920705,427.902055,3161.263292
04/23/12 03:15:50,-10057067.16,-23992111.57,4162354.44,2298.461207,-457.628472,3124.625568,0.219237,0.523018,-0.090757,25337108.53,-5907281.202,4150442.446,-363.457419,491.228657,3127.444798
04/23/12 03:23:20,-9001342.944,-24144987.4,5558221.829,2391.894432,-221.638823,3076.962593,0.195879,0.525429,-0.120981,25138999.76,-5670379.524,5547603.829,-515.923594,563.026519,3079.892305
04/23/12 03:30:50,-7905966.686,-24191503.98,6929601.698,2474.632672,14.901266,3015.841167,0.171723,0.525466,-0.15055,24873847.42,-5399386.736,6920324.483,-661.258196,642.625216,3018.868285
04/23/12 03:38:20,-6775827.889,-24131653.47,8270508.48,2546.343716,250.926978,2941.585717,0.146889,0.523146,-0.179332,24545085.14,-5090960.345,8262612.866,-798.477332,729.264256,2944.696777
04/23/12 03:45:50,-5615953.419,-23965905.09,9575115.968,2606.749401,485.383907,2854.57964,0.121498,0.518499,-0.207199,24156570.28,-4742118.814,9568636.638,-926.683281,822.101325,2857.760853
04/23/12 03:53:20,-4431483.035,-23695199.2,10837783.23,2655.626209,717.233232,2755.262487,0.09567,0.511565,-0.234028,23712543.21,-4350276.375,10832748.6,-1045.07251,920.221326,2758.499807
04/23/12 04:00:50,-3227644.727,-23320939.19,12053079.19,2692.805539,945.456656,2644.126897,0.069529,0.502394,-0.259707,23217583.42,-3913273.622,12049511.31,-1152.942625,1022.646081,2647.406086
04/23/12 04:08:20,-2009730.007,-22844981.21,13215805.81,2718.173637,1169.061083,2521.715309,0.043196,0.491047,-0.284127,22676562.59,-3429403.608,13213720.29,-1249.698192,1128.344588,2525.022006
04/23/12 04:15:50,-783069.299,-22269621.76,14321019.67,2731.67123,1387.083,2388.616499,0.016791,0.477595,-0.30719,22094595.38,-2897433.225,14320425.66,-1334.855397,1236.243708,2391.936282
04/23/12 04:23:20,446992.441,-21597583.54,15364052.1,2733.292862,1598.592572,2245.461966,-0.009566,0.462117,-0.328804,21476988.39,-2316619.701,15364952.23,-1408.045504,1345.239166,2248.780423
04/23/12 04:30:50,1675119.74,-20831999.37,16340527.48,2723.085972,1802.697399,2092.922213,-0.035761,0.4447,-0.348889,20829187.8,-1686722.096,16342917.93,-1469.017124,1454.206736,2096.225
04/23/12 04:38:20,2896010.158,-19976394.54,17246380.01,2701.149709,1998.545968,1931.70294,-0.061678,0.425439,-0.367368,20156726.29,-1008007.754,17250250.51,-1517.637277,1562.013496,1934.975848
04/23/12 04:45:50,4104417.249,-19034667.79,18077868.62,2667.633541,2185.33076,1762.5412,-0.087209,0.404434,-0.384178,19465169.76,-281253.682,18083202.58,-1553.891276,1667.529043,1765.770214
04/23/12 04:53:20,5295172.851,-18011070.78,18831590.28,2622.735649,2362.291032,1586.201532,-0.112246,0.381793,-0.399262,18760064.29,492257.073,18838364.83,-1577.881452,1769.636547,1589.37289
04/23/12 05:00:50,6463208.618,-16910186.53,19504491.44,2566.701158,2528.715274,1403.4721,-0.136688,0.357626,-0.41257,18046884.04,1310743.976,19512677.6,-1589.824775,1867.243539,1406.57235
04/23/12 05:08:20,7603576.708,-15736906.73,20093877.82,2499.820196,2683.943343,1215.160868,-0.160437,0.332051,-0.424064,17330980.33,2171942.322,20103440.63,-1590.049394,1959.292344,1218.176921
04/23/12 05:15:50,8711469.582,-14496408.26,20597422.49,2422.425844,2827.368285,1022.091828,-0.183399,0.305188,-0.433711,16617532.66,3073121.165,20608321.19,-1578.990184,2044.770055,1025.01101
04/23/12 05:23:20,9782238.845,-13194128.86,21013172.2,2334.891958,2958.437858,825.101296,-0.205487,0.277159,-0.441489,15911501.79,4011105.601,21025360.44,-1557.183336,2122.717974,827.9114
04/23/12 05:30:50,10811413.09,-11835742.22,21339552.16,2237.63091,3076.655767,625.034301,-0.226618,0.248091,-0.447382,15217585.56,4982303.18,21352978.2,-1525.260085,2192.240436,627.723629
04/23/12 05:38:20,11794714.71,-10427132.61,21575369.13,2131.09126,3181.582633,422.74107,-0.246713,0.218109,-0.451383,14540177.69,5982734.121,21589976.09,-1483.93964,2252.51295,425.298479
04/23/12 05:45:50,12728075.63,-8974369.065,21719813,2015.755367,3272.836696,219.073623,-0.265701,0.187344,-0.453491,13883329.9,7008065.041,21735539.13,-1434.021401,2302.789604,221.488565
04/23/12 05:53:20,13607652.02,-7483679.349,21772456.86,1892.136972,3350.094289,14.88249,-0.283513,0.155925,-0.453712,13250717.73,8053645.833,21789235.78,-1376.376543,2342.409676,17.14505
04/23/12 06:00:50,14429837.8,-5961423.766,21733255.6,1760.77875,3413.090087,-188.98645,-0.30009,0.12398,-0.452061,12645610.17,9114549.33,21751016.65,-1311.939063,2370.803409,-186.885522
04/23/12 06:08:20,15191277.17,-4414068.874,21602543.16,1622.249852,3461.617143,-391.695009,-0.315374,0.091641,-0.448559,12070843.56,10185613.38,21621211.64,-1241.696371,2387.496919,-389.764262
04/23/12 06:15:50,15888875.93,-2848161.245,21381028.36,1477.143452,3495.526749,-592.41559,-0.329315,0.059035,-0.443231,11528799.72,11261484.92,21400525.91,-1166.679511,2392.116213,-590.662847
04/23/12 06:23:20,16519811.77,-1270301.324,21069789.54,1326.074289,3514.728111,-790.333971,-0.341868,0.026292,-0.436111,11021388.54,12336665.67,21090034.43,-1087.953107,2384.390287,-788.766302
04/23/12 06:30:50,17081543.38,312882.531,20670267.94,1169.676236,3519.187875,-984.651955,-0.352993,-0.006462,-0.427236,10550035.21,13405559,20691175.44,-1006.605126,2364.153307,-983.275654
04/23/12 06:38:20,17571818.56,1894759.763,20184259.89,1008.599883,3508.929504,-1174.5899,-0.362655,-0.039101,-0.416651,10115672.02,14462517.55,20205742.63,-923.736525,2331.345858,-1173.410467
04/23/12 06:45:50,17988681.2,3468723.018,19613907.95,843.510143,3484.032525,-1359.389129,-0.370826,-0.071502,-0.404406,9718734.844,15501891.27,19635876.24,-840.450893,2286.015273,-1358.411252
04/23/12 06:53:20,18330477.16,5028213.181,18961690.92,675.083884,3444.631656,-1538.314228,-0.377481,-0.103543,-0.390554,9359164.281,16518075.33,18984053.17,-757.844154,2228.31504,-1537.541768
04/23/12 07:00:50,18595859.16,6566743.998,18230412.9,504.007598,3390.915826,-1710.655226,-0.382601,-0.135104,-0.375153,9036411.401,17505557.58,18253075.95,-676.994418,2158.503319,-1710.091209
04/23/12 07:08:20,18783790.54,8077926.228,17423191.35,330.975084,3323.12709,-1875.729686,-0.386173,-0.16607,-0.358269,8749447.996,18458965.18,17446060.89,-598.952052,2076.940572,-1875.376291
04/23/12 07:15:50,18893548.11,9555491.29,16543444.26,156.685171,3241.559453,-2032.884676,-0.388189,-0.196325,-0.339967,8496781.248,19373109.91,16566425.17,-524.730059,1984.086344,-2032.743234
04/23/12 07:23:20,18924723.82,10993314.36,15594876.45,-18.16054,3146.557603,-2181.498671,-0.388643,-0.225759,-0.320321,8276472.635,20243031.91,15617873.22,-455.294818,1880.495224,-2181.569657
04/23/12 07:30:50,18877225.58,12385436.87,14581465.03,-192.859904,3038.515564,-2320.983348,-0.387539,-0.254264,-0.299406,8086160.919,21064041.38,14604382.11,-391.557276,1766.812027,-2321.266385
04/23/12 07:38:20,18751276.95,13726088.39,13507444.03,-366.712442,2917.87526,-2450.785304,-0.384881,-0.281734,-0.2773,7923088.975,21831757.96,13530186.25,-334.364634,1643.766221,-2451.279166
04/23/12 07:45:50,18547415.93,15009707.88,12377288.38,-539.021525,2785.125012,-2570.387702,-0.380681,-0.308069,-0.254088,7784134.243,22542147.42,12399761.3,-284.492606,1512.165668,-2571.090316
04/23/12 07:53:20,18266492.73,16230964.17,11195697.04,-709.096552,2640.79794,-2679.311827,-0.374955,-0.333171,-0.229856,7665842.525,23191555.43,11217807.34,-242.638299,1372.889717,-2680.220282
04/23/12 08:00:50,17909666.56,17384775.74,9967575.545,-876.2551,2485.470294,-2777.118581,-0.367723,-0.356945,-0.204693,7564464.831,23776738.08,9989231.415,-209.413771,1226.881693,-2778.22914
04/23/12 08:08:20,17478401.49,18466329.79,8698017.844,-1039.825072,2319.7597,-2863.409898,-0.35901,-0.379303,-0.178692,7475996.97,24294888.8,8719129.327,-185.340311,1075.140859,-2864.718012
04/23/12 08:15:50,16974461.3,19471100.41,7392287.523,-1199.146829,2144.323314,-2937.830096,-0.348847,-0.400157,-0.151949,7396221.532,24743661.74,7412766.894,-170.843498,918.713898,-2939.330418
04/23/12 08:23:20,16399903.42,20394865.94,6055798.454,-1353.575324,1959.855898,-3000.067149,-0.337269,-0.419427,-0.124561,7320751.926,25121191.03,6075560.568,-166.24906,758.685977,-3001.753552
04/23/12 08:30:50,15757071.84,21233725.45,4694094.866,-1502.482215,1767.087782,-3049.853893,-0.324314,-0.437037,-0.096631,7245078.081,25426106.04,4713057.509,-171.779586,596.171473,-3051.719491
04/23/12 08:38:20,15048589.2,21984114.25,3312830.909,-1645.257983,1566.782748,-3086.969148,-0.310027,-0.452913,-0.068261,7164613.439,25657542.43,3330915.13,-187.552112,432.304416,-3089.006322
04/23/12 08:45:50,14277347.73,22642818.49,1917749.718,-1781.314046,1359.735787,-3111.238769,-0.294457,-0.46699,-0.039557,7074742.822,25815148.73,1934880.155,-213.57661,268.228731,-3113.439191
04/23/12 08:53:20,13446499.47,23206988.62,514662.028,-1910.08485,1146.770762,-3122.536607,-0.277657,-0.479206,-0.010627,6970870.786,25899088.64,530767.223,-249.755393,105.08835,-3124.891268
04/23/12 09:00:50,12559445.35,23674151.88,-890575.619,-2031.029972,928.73794,-3120.785373,-0.259686,-0.489505,0.01842,6848470.021,25910038.75,-875562.927,-295.883459,-55.982732,-3123.284616
04/23/12 09:08:20,11619823.48,24042223.6,-2292083.047,-2143.636193,706.511414,-3105.957413,-0.240606,-0.497837,0.047473,6703129.392,25849181.85,-2278225.629,-351.649774,-213.870371,-3108.590967
04/23/12 09:15:50,10631496.36,24309517.29,-3683978.924,-2247.419561,480.986386,-3078.075368,-0.220485,-0.504158,0.07642,6530601.185,25718195.8,-3671334.8,-416.639501,-367.490085,-3080.83238
04/23/12 09:23:20,9598537.361,24474753.52,-5060403.53,-2341.927433,253.076325,-3037.212713,-0.199394,-0.508431,0.105146,6326847.143,25519237.99,-5049025.712,-490.337161,-515.796679,-3040.081792
04/23/12 09:30:50,8525216.074,24537067.48,-6415541.725,-2426.740484,23.709991,-2983.494172,-0.17741,-0.510626,0.133538,6088082.871,25254925.54,-6405477.987,-572.130725,-657.793603,-2986.463429
04/23/12 09:38:20,7415982.94,24496015.16,-7743646.082,-2501.474677,-206.171686,-2917.095995,-0.154613,-0.510718,0.161481,5810820.19,24928311.37,-7734938.741,-661.31661,-792.541954,-2920.153082
04/23/12 09:45:50,6275452.912,24351578.11,-9039060.1,-2565.78319,-435.61886,-2838.246068,-0.131088,-0.508693,0.18886,5491907.045,24542856.34,-9031745.825,-757.105551,-919.169058,-2841.378229
04/23/12 09:53:20,5108388.287,24104166.66,-10296241.45,-2619.358279,-663.67616,-2747.223871,-0.106924,-0.504541,0.215561,5128564.589,24102397.58,-10290351.08,-858.629319,-1036.876533,-2750.417988
04/23/12 10:00:50,3919680.718,23754621.66,-11509785.12,-2661.933073,-889.386222,-2644.360247,-0.082214,-0.498261,0.24147,4718421.045,23611113.35,-11505343.53,-964.948244,-1144.947763,-2647.60289
04/23/12 10:08:20,2714332.43,23304214.53,-12674446.47,-2693.283285,-1111.793349,-2530.036982,-0.057054,-0.489863,0.266474,4259542.029,23073484.71,-12671472.43,-1075.059478,-1242.754714,-2533.314462
04/23/12 10:15:50,1497436.691,22754645.67,-13785164.02,-2713.228823,-1329.947297,-2404.686173,-0.031543,-0.479362,0.290463,3750456.983,22494254.26,-13783670.08,-1187.905959,-1329.764002,-2407.984594
04/23/12 10:23:20,274157.586,22108041.14,-14837081.89,-2721.635283,-1542.907179,-2268.789381,-0.005786,-0.466783,0.313327,3190181.437,21878382.31,-14837074.32,-1302.386002,-1405.542161,-2272.094698
04/23/12 10:30:50,-950290.858,21366947.53,-15825571.82,-2718.415316,-1749.745472,-2122.876543,0.020112,-0.452161,0.334961,2578234.833,21231000.9,-15827050.54,-1417.36343,-1469.760038,-2126.17462
04/23/12 10:38:20,-2170666.125,20534325.07,-16746254.69,-2703.529841,-1949.552118,-1967.524646,0.046042,-0.435539,0.355261,1914653.667,20557366.08,-16749213.26,-1531.678182,-1522.196256,-1970.801312
04/23/12 10:45:50,-3381719.173,19613538.77,-17595021.29,-2676.989095,-2141.438698,-1803.356143,0.071894,-0.41697,0.37413,1199999.786,19862808.75,-17599446.89,-1644.157301,-1562.739705,-1806.597256
04/23/12 10:53:20,-4578216.828,18608347.78,-18368052.43,-2638.85349,-2324.54266,-1631.037099,0.097556,-0.396517,0.391471,435363.659,19152684.73,-18373925.89,-1753.626196,-1591.390993,-1634.228603
04/23/12 11:00:50,-5754964.517,17522892.8,-19061838.04,-2589.234279,-2498.031589,-1451.275071,0.122914,-0.37425,0.407195,-377637.453,18432324.33,-19069133.9,-1858.920093,-1608.262856,-1454.403062
